InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,is_cancellation,line_revenue,date,year_month,year,month,weekday,hour,month_label
560732,22853,CAT BOWL VINTAGE CREAM,2,2011-07-20 14:55:00,3.25,14056,United Kingdom,False,6.5,2011-07-20,2011-07,2011,7,Wednesday,14,2011-07
576645,22228,BUNNY WOODEN PAINTED WITH BIRD,12,2011-11-16 10:14:00,0.39,16245,United Kingdom,False,4.68,2011-11-16,2011-11,2011,11,Wednesday,10,2011-11
576587,21731,RED TOADSTOOL LED NIGHT LIGHT,6,2011-11-15 14:23:00,1.65,18123,United Kingdom,False,9.9,2011-11-15,2011-11,2011,11,Tuesday,14,2011-11
574311,22186,RED STAR CARD HOLDER,6,2011-11-03 16:56:00,1.95,15640,United Kingdom,False,11.7,2011-11-03,2011-11,2011,11,Thursday,16,2011-11
553660,84924A,WAKE UP COCKEREL CALENDAR SIGN,4,2011-05-18 11:58:00,3.75,14620,United Kingdom,False,15.0,2011-05-18,2011-05,2011,5,Wednesday,11,2011-05
560562,23118,PARISIENNE JEWELLERY DRAWER,2,2011-07-19 13:34:00,7.5,15713,United Kingdom,False,15.0,2011-07-19,2011-07,2011,7,Tuesday,13,2011-07
557743,21313,GLASS HEART T-LIGHT HOLDER,12,2011-06-22 11:59:00,0.85,18155,United Kingdom,False,10.2,2011-06-22,2011-06,2011,6,Wednesday,11,2011-06
562574,22470,HEART OF WICKER LARGE,4,2011-08-07 12:42:00,2.95,14903,United Kingdom,False,11.8,2011-08-07,2011-08,2011,8,Sunday,12,2011-08
573380,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,3,2011-10-30 14:04:00,2.55,14572,United Kingdom,False,7.649999999999999,2011-10-30,2011-10,2011,10,Sunday,14,2011-10
562204,22780,LIGHT GARLAND BUTTERFILES PINK,1,2011-08-03 12:54:00,4.25,16324,United Kingdom,False,4.25,2011-08-03,2011-08,2011,8,Wednesday,12,2011-08
538171,21882,SKULLS TAPE,5,2010-12-09 20:01:00,0.65,17530,United Kingdom,False,3.25,2010-12-09,2010-12,2010,12,Thursday,20,2010-12
539761,20704,MR ROBOT SOFT TOY,8,2010-12-22 10:29:00,1.95,17593,United Kingdom,False,15.6,2010-12-22,2010-12,2010,12,Wednesday,10,2010-12
543370,22917,HERB MARKER ROSEMARY,12,2011-02-07 14:51:00,0.65,12359,Cyprus,False,7.800000000000001,2011-02-07,2011-02,2011,2,Monday,14,2011-02
580615,21917,SET 12 KIDS  WHITE CHALK STICKS,24,2011-12-05 12:05:00,0.42,16873,United Kingdom,False,10.08,2011-12-05,2011-12,2011,12,Monday,12,2011-12
569672,22357,KINGS CHOICE BISCUIT TIN,1,2011-10-05 13:58:00,4.25,17841,United Kingdom,False,4.25,2011-10-05,2011-10,2011,10,Wednesday,13,2011-10
570455,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-10-10 15:27:00,2.95,14529,United Kingdom,False,2.95,2011-10-10,2011-10,2011,10,Monday,15,2011-10
547886,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-03-28 09:21:00,0.29,13652,United Kingdom,False,13.919999999999998,2011-03-28,2011-03,2011,3,Monday,9,2011-03
537372,21818,GLITTER CHRISTMAS HEART,4,2010-12-06 12:52:00,0.85,16919,United Kingdom,False,3.4,2010-12-06,2010-12,2010,12,Monday,12,2010-12
572858,21175,GIN + TONIC DIET METAL SIGN,2,2011-10-26 12:36:00,2.55,13571,United Kingdom,False,5.1,2011-10-26,2011-10,2011,10,Wednesday,12,2011-10
556491,23103,JINGLE BELL HEART DECORATION,6,2011-06-12 14:15:00,1.65,16794,United Kingdom,False,9.9,2011-06-12,2011-06,2011,6,Sunday,14,2011-06
577077,21828,EIGHT PIECE SNAKE  SET,5,2011-11-17 15:16:00,1.25,17799,United Kingdom,False,6.25,2011-11-17,2011-11,2011,11,Thursday,15,2011-11
578068,23138,SINGLE WIRE HOOK IVORY HEART,2,2011-11-22 15:45:00,1.45,14505,United Kingdom,False,2.9,2011-11-22,2011-11,2011,11,Tuesday,15,2011-11
564821,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-08-30 12:16:00,0.83,14078,United Kingdom,False,0.83,2011-08-30,2011-08,2011,8,Tuesday,12,2011-08
563555,22628,PICNIC BOXES SET OF 3 RETROSPOT,2,2011-08-17 13:21:00,4.95,16755,United Kingdom,False,9.9,2011-08-17,2011-08,2011,8,Wednesday,13,2011-08
538826,22784,LANTERN CREAM GAZEBO,9,2010-12-14 12:58:00,4.95,12370,Cyprus,False,44.55,2010-12-14,2010-12,2010,12,Tuesday,12,2010-12
562087,21985,PACK OF 12 HEARTS DESIGN TISSUES,4,2011-08-02 12:31:00,0.29,14606,United Kingdom,False,1.16,2011-08-02,2011-08,2011,8,Tuesday,12,2011-08
578995,20971,PINK BLUE FELT CRAFT TRINKET BOX,6,2011-11-27 15:59:00,1.25,15861,United Kingdom,False,7.5,2011-11-27,2011-11,2011,11,Sunday,15,2011-11
540986,21136,PAINTED METAL PEARS ASSORTED,8,2011-01-12 16:14:00,1.69,15291,United Kingdom,False,13.52,2011-01-12,2011-01,2011,1,Wednesday,16,2011-01
571307,23395,BELLE JARDINIERE CUSHION COVER,4,2011-10-17 10:10:00,3.75,14443,United Kingdom,False,15.0,2011-10-17,2011-10,2011,10,Monday,10,2011-10
551028,84637,KITCHEN FLOWER POTS WALL PLAQUE,3,2011-04-26 11:30:00,5.95,13842,United Kingdom,False,17.85,2011-04-26,2011-04,2011,4,Tuesday,11,2011-04
544294,22718,CARD CAT AND TREE,12,2011-02-17 12:42:00,0.42,15601,United Kingdom,False,5.04,2011-02-17,2011-02,2011,2,Thursday,12,2011-02
567183,22200,FRYING PAN PINK POLKADOT,2,2011-09-18 15:32:00,4.25,14769,United Kingdom,False,8.5,2011-09-18,2011-09,2011,9,Sunday,15,2011-09
573897,21262,WHITE GOOSE FEATHER CHRISTMAS TREE,4,2011-11-01 14:29:00,2.95,16729,United Kingdom,False,11.8,2011-11-01,2011-11,2011,11,Tuesday,14,2011-11
574170,23493,VINTAGE DOILY TRAVEL SEWING KIT,6,2011-11-03 11:43:00,1.95,16221,United Kingdom,False,11.7,2011-11-03,2011-11,2011,11,Thursday,11,2011-11
574965,22834,HAND WARMER BABUSHKA DESIGN,1,2011-11-08 10:44:00,2.1,17964,United Kingdom,False,2.1,2011-11-08,2011-11,2011,11,Tuesday,10,2011-11
542617,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1,2011-01-30 15:48:00,4.25,17463,United Kingdom,False,4.25,2011-01-30,2011-01,2011,1,Sunday,15,2011-01
547253,22272,FELTCRAFT DOLL MARIA,3,2011-03-22 10:44:00,2.95,13869,United Kingdom,False,8.850000000000001,2011-03-22,2011-03,2011,3,Tuesday,10,2011-03
537829,22569,FELTCRAFT CUSHION BUTTERFLY,4,2010-12-08 14:46:00,3.75,15498,United Kingdom,False,15.0,2010-12-08,2010-12,2010,12,Wednesday,14,2010-12
563565,20848,ZINC HEART LATTICE CHARGER SMALL,3,2011-08-17 14:22:00,2.95,17338,United Kingdom,False,8.850000000000001,2011-08-17,2011-08,2011,8,Wednesday,14,2011-08
557217,22714,CARD BIRTHDAY COWBOY,12,2011-06-17 12:30:00,0.42,17426,United Kingdom,False,5.04,2011-06-17,2011-06,2011,6,Friday,12,2011-06
576249,21098,CHRISTMAS TOILET ROLL,1,2011-11-14 13:47:00,1.25,17811,United Kingdom,False,1.25,2011-11-14,2011-11,2011,11,Monday,13,2011-11
539222,20726,LUNCH BAG WOODLAND,10,2010-12-16 13:00:00,1.65,14621,United Kingdom,False,16.5,2010-12-16,2010-12,2010,12,Thursday,13,2010-12
545066,85203,HANGING WOOD AND FELT BUTTERFLY,3,2011-02-27 14:44:00,0.42,13610,United Kingdom,False,1.26,2011-02-27,2011-02,2011,2,Sunday,14,2011-02
537354,22356,CHARLOTTE BAG PINK POLKADOT,2,2010-12-06 12:23:00,0.85,12748,United Kingdom,False,1.7,2010-12-06,2010-12,2010,12,Monday,12,2010-12
558892,37340,MULTICOLOUR SPRING FLOWER MUG,48,2011-07-04 15:46:00,0.39,17581,United Kingdom,False,18.72,2011-07-04,2011-07,2011,7,Monday,15,2011-07
556815,22350,ILLUSTRATED CAT BOWL,6,2011-06-15 08:36:00,2.55,14852,United Kingdom,False,15.3,2011-06-15,2011-06,2011,6,Wednesday,8,2011-06
567662,22662,LUNCH BAG DOLLY GIRL DESIGN,4,2011-09-21 15:12:00,1.65,17758,United Kingdom,False,6.6,2011-09-21,2011-09,2011,9,Wednesday,15,2011-09
576212,23193,BUFFALO BILL TREASURE BOOK BOX,1,2011-11-14 12:45:00,2.25,18082,United Kingdom,False,2.25,2011-11-14,2011-11,2011,11,Monday,12,2011-11
581146,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1,2011-12-07 13:53:00,2.1,17602,United Kingdom,False,2.1,2011-12-07,2011-12,2011,12,Wednesday,13,2011-12
575607,21422,PORCELAIN ROSE SMALL,1,2011-11-10 12:37:00,1.63,14096,United Kingdom,False,1.63,2011-11-10,2011-11,2011,11,Thursday,12,2011-11
565595,22582,PACK OF 6 SWEETIE GIFT BOXES,6,2011-09-05 14:13:00,2.55,13192,United Kingdom,False,15.3,2011-09-05,2011-09,2011,9,Monday,14,2011-09
568062,84926A,WAKE UP COCKEREL TILE COASTER,24,2011-09-23 13:18:00,0.29,14014,United Kingdom,False,6.959999999999999,2011-09-23,2011-09,2011,9,Friday,13,2011-09
577743,23388,WOODLAND MINI BACKPACK,2,2011-11-21 13:44:00,4.15,17006,United Kingdom,False,8.3,2011-11-21,2011-11,2011,11,Monday,13,2011-11
572335,23569,TRADTIONAL ALPHABET STAMP SET,4,2011-10-24 10:27:00,4.95,14493,United Kingdom,False,19.8,2011-10-24,2011-10,2011,10,Monday,10,2011-10
541593,21671,RED SPOT CERAMIC DRAWER KNOB,6,2011-01-19 15:20:00,1.25,17611,United Kingdom,False,7.5,2011-01-19,2011-01,2011,1,Wednesday,15,2011-01
560580,82482,WOODEN PICTURE FRAME WHITE FINISH,54,2011-07-19 15:23:00,2.1,14088,United Kingdom,False,113.4,2011-07-19,2011-07,2011,7,Tuesday,15,2011-07
538067,22630,DOLLY GIRL LUNCH BOX,4,2010-12-09 13:59:00,1.95,15288,United Kingdom,False,7.8,2010-12-09,2010-12,2010,12,Thursday,13,2010-12
537864,22616,PACK OF 12 LONDON TISSUES,24,2010-12-08 16:34:00,0.29,16700,United Kingdom,False,6.959999999999999,2010-12-08,2010-12,2010,12,Wednesday,16,2010-12
574043,23535,WALL ART BICYCLE SAFETY,2,2011-11-02 13:13:00,5.95,16367,United Kingdom,False,11.9,2011-11-02,2011-11,2011,11,Wednesday,13,2011-11
576071,23241,TREASURE TIN GYMKHANA DESIGN,1,2011-11-13 16:03:00,2.08,18069,United Kingdom,False,2.08,2011-11-13,2011-11,2011,11,Sunday,16,2011-11
552139,21713,CITRONELLA CANDLE FLOWERPOT,4,2011-05-06 11:55:00,2.1,14659,United Kingdom,False,8.4,2011-05-06,2011-05,2011,5,Friday,11,2011-05
577477,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-11-20 11:32:00,4.95,14157,United Kingdom,False,14.85,2011-11-20,2011-11,2011,11,Sunday,11,2011-11
560244,22584,PACK OF 6 PANNETONE GIFT BOXES,3,2011-07-17 12:14:00,2.55,16931,United Kingdom,False,7.649999999999999,2011-07-17,2011-07,2011,7,Sunday,12,2011-07
540508,82494L,WOODEN FRAME ANTIQUE WHITE,4,2011-01-09 11:20:00,2.95,14810,United Kingdom,False,11.8,2011-01-09,2011-01,2011,1,Sunday,11,2011-01
549980,84596L,BISCUITS SMALL BOWL LIGHT BLUE,2,2011-04-13 15:36:00,0.42,14062,United Kingdom,False,0.84,2011-04-13,2011-04,2011,4,Wednesday,15,2011-04
568915,22900,SET 2 TEA TOWELS I LOVE LONDON,6,2011-09-29 13:56:00,3.25,14948,United Kingdom,False,19.5,2011-09-29,2011-09,2011,9,Thursday,13,2011-09
550034,22899,CHILDREN'S APRON DOLLY GIRL,6,2011-04-14 11:48:00,2.1,16187,United Kingdom,False,12.6,2011-04-14,2011-04,2011,4,Thursday,11,2011-04
540372,22624,IVORY KITCHEN SCALES,2,2011-01-06 16:41:00,8.5,13081,United Kingdom,False,17.0,2011-01-06,2011-01,2011,1,Thursday,16,2011-01
540536,22681,FRENCH BLUE METAL DOOR SIGN 6,3,2011-01-09 14:21:00,1.25,17757,United Kingdom,False,3.75,2011-01-09,2011-01,2011,1,Sunday,14,2011-01
552826,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-05-11 13:20:00,1.25,14277,France,False,15.0,2011-05-11,2011-05,2011,5,Wednesday,13,2011-05
573360,21891,TRADITIONAL WOODEN SKIPPING ROPE,4,2011-10-30 12:51:00,1.45,15748,United Kingdom,False,5.8,2011-10-30,2011-10,2011,10,Sunday,12,2011-10
546670,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,5,2011-03-15 15:37:00,1.65,13451,United Kingdom,False,8.25,2011-03-15,2011-03,2011,3,Tuesday,15,2011-03
557214,84997B,CHILDRENS CUTLERY RETROSPOT RED,4,2011-06-17 12:20:00,4.15,17677,United Kingdom,False,16.6,2011-06-17,2011-06,2011,6,Friday,12,2011-06
581000,22960,JAM MAKING SET WITH JARS,12,2011-12-07 08:03:00,3.75,12720,Germany,False,45.0,2011-12-07,2011-12,2011,12,Wednesday,8,2011-12
544662,22625,RED KITCHEN SCALES,1,2011-02-22 14:10:00,8.5,12845,United Kingdom,False,8.5,2011-02-22,2011-02,2011,2,Tuesday,14,2011-02
565156,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-09-01 15:04:00,1.25,13045,United Kingdom,False,15.0,2011-09-01,2011-09,2011,9,Thursday,15,2011-09
555420,22150,3 STRIPEY MICE FELTCRAFT,6,2011-06-03 10:29:00,1.95,13458,United Kingdom,False,11.7,2011-06-03,2011-06,2011,6,Friday,10,2011-06
580541,20972,PINK CREAM FELT CRAFT TRINKET BOX,12,2011-12-05 09:03:00,1.25,15358,United Kingdom,False,15.0,2011-12-05,2011-12,2011,12,Monday,9,2011-12
570672,21531,RED RETROSPOT SUGAR JAM BOWL,6,2011-10-11 14:52:00,2.55,12536,France,False,15.3,2011-10-11,2011-10,2011,10,Tuesday,14,2011-10
579553,23512,EMBROIDERED RIBBON REEL ROSIE,6,2011-11-30 10:54:00,2.08,14156,EIRE,False,12.48,2011-11-30,2011-11,2011,11,Wednesday,10,2011-11
548260,22138,BAKING SET 9 PIECE RETROSPOT,1,2011-03-30 11:18:00,4.95,15373,United Kingdom,False,4.95,2011-03-30,2011-03,2011,3,Wednesday,11,2011-03
549749,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-04-12 10:45:00,1.25,12928,United Kingdom,False,30.0,2011-04-12,2011-04,2011,4,Tuesday,10,2011-04
551869,21721,CANDY SHOP  STICKER SHEET,10,2011-05-04 16:36:00,0.85,16767,United Kingdom,False,8.5,2011-05-04,2011-05,2011,5,Wednesday,16,2011-05
570833,20750,RED RETROSPOT MINI CASES,2,2011-10-12 13:30:00,7.95,14834,United Kingdom,False,15.9,2011-10-12,2011-10,2011,10,Wednesday,13,2011-10
538418,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,2010-12-12 12:00:00,2.95,17372,United Kingdom,False,11.8,2010-12-12,2010-12,2010,12,Sunday,12,2010-12
542791,22435,SET OF 9 HEART SHAPED BALLOONS,10,2011-02-01 10:47:00,1.25,15039,United Kingdom,False,12.5,2011-02-01,2011-02,2011,2,Tuesday,10,2011-02
545447,22842,BISCUIT TIN VINTAGE RED,4,2011-03-02 16:34:00,6.75,17426,United Kingdom,False,27.0,2011-03-02,2011-03,2011,3,Wednesday,16,2011-03
555850,20751,FUNKY WASHING UP GLOVES ASSORTED,3,2011-06-07 13:35:00,2.1,16550,United Kingdom,False,6.300000000000001,2011-06-07,2011-06,2011,6,Tuesday,13,2011-06
557289,10133,COLOURING PENCILS BROWN TUBE,12,2011-06-19 12:58:00,0.42,16880,United Kingdom,False,5.04,2011-06-19,2011-06,2011,6,Sunday,12,2011-06
562450,POST,POSTAGE,3,2011-08-05 08:40:00,18.0,12562,France,False,54.0,2011-08-05,2011-08,2011,8,Friday,8,2011-08
537395,22632,HAND WARMER RED RETROSPOT,1,2010-12-06 14:05:00,2.1,15356,United Kingdom,False,2.1,2010-12-06,2010-12,2010,12,Monday,14,2010-12
557274,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-06-19 11:44:00,1.25,14004,United Kingdom,False,15.0,2011-06-19,2011-06,2011,6,Sunday,11,2011-06
540513,22113,GREY HEART HOT WATER BOTTLE,12,2011-01-09 11:41:00,3.75,13758,United Kingdom,False,45.0,2011-01-09,2011-01,2011,1,Sunday,11,2011-01
556795,47559B,TEA TIME OVEN GLOVE,23,2011-06-14 14:29:00,1.25,15912,United Kingdom,False,28.75,2011-06-14,2011-06,2011,6,Tuesday,14,2011-06
557746,22193,RED DINER WALL CLOCK,1,2011-06-22 12:24:00,8.5,15059,United Kingdom,False,8.5,2011-06-22,2011-06,2011,6,Wednesday,12,2011-06
571912,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,2011-10-19 15:26:00,0.55,17512,United Kingdom,False,79.2,2011-10-19,2011-10,2011,10,Wednesday,15,2011-10
556777,23309,SET OF 60 I LOVE LONDON CAKE CASES,24,2011-06-14 12:31:00,0.55,14426,United Kingdom,False,13.2,2011-06-14,2011-06,2011,6,Tuesday,12,2011-06
547209,20726,LUNCH BAG WOODLAND,20,2011-03-21 14:44:00,1.65,13081,United Kingdom,False,33.0,2011-03-21,2011-03,2011,3,Monday,14,2011-03
554058,22745,POPPY'S PLAYHOUSE BEDROOM,1,2011-05-20 16:04:00,2.1,17757,United Kingdom,False,2.1,2011-05-20,2011-05,2011,5,Friday,16,2011-05
556041,20727,LUNCH BAG  BLACK SKULL.,2,2011-06-08 12:44:00,1.65,17954,United Kingdom,False,3.3,2011-06-08,2011-06,2011,6,Wednesday,12,2011-06
559993,81952V,ROUND PURPLE CLOCK WITH SUCKER,20,2011-07-14 12:42:00,0.19,14716,United Kingdom,False,3.8,2011-07-14,2011-07,2011,7,Thursday,12,2011-07
550316,22745,POPPY'S PLAYHOUSE BEDROOM,12,2011-04-17 11:45:00,2.1,16193,United Kingdom,False,25.200000000000003,2011-04-17,2011-04,2011,4,Sunday,11,2011-04
580193,21523,DOORMAT FANCY FONT HOME SWEET HOME,5,2011-12-02 12:03:00,8.25,16899,United Kingdom,False,41.25,2011-12-02,2011-12,2011,12,Friday,12,2011-12
566290,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2011-09-11 15:24:00,2.55,14456,United Kingdom,False,22.95,2011-09-11,2011-09,2011,9,Sunday,15,2011-09
564660,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-08-26 14:45:00,1.95,15074,United Kingdom,False,15.6,2011-08-26,2011-08,2011,8,Friday,14,2011-08
540014,22262,FELT EGG COSY CHICKEN,6,2011-01-04 11:34:00,0.85,14606,United Kingdom,False,5.1,2011-01-04,2011-01,2011,1,Tuesday,11,2011-01
553831,22968,ROSE COTTAGE KEEPSAKE BOX,6,2011-05-19 11:36:00,9.95,14442,Channel Islands,False,59.7,2011-05-19,2011-05,2011,5,Thursday,11,2011-05
567768,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-09-22 11:17:00,2.08,15950,United Kingdom,False,20.8,2011-09-22,2011-09,2011,9,Thursday,11,2011-09
564719,82600,NO SINGING METAL SIGN,1,2011-08-28 11:55:00,2.1,15325,United Kingdom,False,2.1,2011-08-28,2011-08,2011,8,Sunday,11,2011-08
554124,90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,3,2011-05-23 08:31:00,4.95,13339,United Kingdom,False,14.85,2011-05-23,2011-05,2011,5,Monday,8,2011-05
538508,22534,MAGIC DRAWING SLATE SPACEBOY,4,2010-12-12 13:32:00,0.42,15998,United Kingdom,False,1.68,2010-12-12,2010-12,2010,12,Sunday,13,2010-12
557275,20674,GREEN POLKADOT BOWL,8,2011-06-19 11:45:00,1.25,15544,United Kingdom,False,10.0,2011-06-19,2011-06,2011,6,Sunday,11,2011-06
556408,21901,"KEY FOB , BACK DOOR",1,2011-06-10 11:54:00,0.65,13533,United Kingdom,False,0.65,2011-06-10,2011-06,2011,6,Friday,11,2011-06
552829,82552,WASHROOM METAL SIGN,5,2011-05-11 13:42:00,1.45,12748,United Kingdom,False,7.25,2011-05-11,2011-05,2011,5,Wednesday,13,2011-05
553879,21080,SET/20 RED RETROSPOT PAPER NAPKINS,48,2011-05-19 15:15:00,0.85,15791,United Kingdom,False,40.8,2011-05-19,2011-05,2011,5,Thursday,15,2011-05
569652,23100,SILVER BELLS TABLE DECORATION,12,2011-10-05 12:51:00,1.25,15628,United Kingdom,False,15.0,2011-10-05,2011-10,2011,10,Wednesday,12,2011-10
581252,22562,MONSTERS STENCIL CRAFT,12,2011-12-08 11:02:00,1.25,14129,United Kingdom,False,15.0,2011-12-08,2011-12,2011,12,Thursday,11,2011-12
556476,22151,PLACE SETTING WHITE HEART,24,2011-06-12 12:08:00,0.42,17175,United Kingdom,False,10.08,2011-06-12,2011-06,2011,6,Sunday,12,2011-06
576076,22561,WOODEN SCHOOL COLOURING SET,3,2011-11-13 16:18:00,1.65,14382,United Kingdom,False,4.949999999999999,2011-11-13,2011-11,2011,11,Sunday,16,2011-11
544677,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-22 16:13:00,1.69,18196,United Kingdom,False,13.52,2011-02-22,2011-02,2011,2,Tuesday,16,2011-02
545075,22728,ALARM CLOCK BAKELIKE PINK,4,2011-02-28 09:33:00,3.75,14211,United Kingdom,False,15.0,2011-02-28,2011-02,2011,2,Monday,9,2011-02
558100,85066,CREAM SWEETHEART MINI CHEST,2,2011-06-26 13:46:00,12.75,17768,United Kingdom,False,25.5,2011-06-26,2011-06,2011,6,Sunday,13,2011-06
540489,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-01-07 16:32:00,4.95,13593,United Kingdom,False,4.95,2011-01-07,2011-01,2011,1,Friday,16,2011-01
581425,85152,HAND OVER THE CHOCOLATE   SIGN,12,2011-12-08 15:31:00,2.1,14796,United Kingdom,False,25.200000000000003,2011-12-08,2011-12,2011,12,Thursday,15,2011-12
560444,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2011-07-18 17:15:00,4.95,13764,United Kingdom,False,4.95,2011-07-18,2011-07,2011,7,Monday,17,2011-07
564961,22767,TRIPLE PHOTO FRAME CORNICE,2,2011-08-31 14:28:00,9.95,14525,United Kingdom,False,19.9,2011-08-31,2011-08,2011,8,Wednesday,14,2011-08
545318,21915,RED  HARMONICA IN BOX,36,2011-03-01 14:26:00,1.25,14676,United Kingdom,False,45.0,2011-03-01,2011-03,2011,3,Tuesday,14,2011-03
546540,22752,SET 7 BABUSHKA NESTING BOXES,30,2011-03-14 15:05:00,7.65,15061,United Kingdom,False,229.5,2011-03-14,2011-03,2011,3,Monday,15,2011-03
574682,23270,SET OF 2 CERAMIC PAINTED HEARTS,3,2011-11-06 12:44:00,1.45,14963,United Kingdom,False,4.35,2011-11-06,2011-11,2011,11,Sunday,12,2011-11
580054,85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,2,2011-12-01 13:08:00,2.95,18122,United Kingdom,False,5.9,2011-12-01,2011-12,2011,12,Thursday,13,2011-12
574864,21175,GIN + TONIC DIET METAL SIGN,4,2011-11-07 12:29:00,2.55,14387,United Kingdom,False,10.2,2011-11-07,2011-11,2011,11,Monday,12,2011-11
558621,21382,SET/4 SPRING FLOWER DECORATION,12,2011-06-30 16:43:00,0.75,13745,United Kingdom,False,9.0,2011-06-30,2011-06,2011,6,Thursday,16,2011-06
562129,22412,METAL SIGN NEIGHBOURHOOD WITCH,12,2011-08-03 09:09:00,2.1,13186,United Kingdom,False,25.200000000000003,2011-08-03,2011-08,2011,8,Wednesday,9,2011-08
551548,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,6,2011-05-03 09:44:00,2.55,14149,United Kingdom,False,15.3,2011-05-03,2011-05,2011,5,Tuesday,9,2011-05
580296,85227,SET OF 6 3D KIT CARDS FOR KIDS,2,2011-12-02 13:49:00,0.85,13780,United Kingdom,False,1.7,2011-12-02,2011-12,2011,12,Friday,13,2011-12
566345,21326,AGED GLASS SILVER T-LIGHT HOLDER,24,2011-09-12 12:27:00,0.65,17685,United Kingdom,False,15.6,2011-09-12,2011-09,2011,9,Monday,12,2011-09
577733,22489,PACK OF 12 TRADITIONAL CRAYONS,10,2011-11-21 13:10:00,0.42,15163,United Kingdom,False,4.2,2011-11-21,2011-11,2011,11,Monday,13,2011-11
545579,20717,STRAWBERRY SHOPPER BAG,10,2011-03-04 08:10:00,1.25,17508,Greece,False,12.5,2011-03-04,2011-03,2011,3,Friday,8,2011-03
579196,20766,GARDEN PATH SKETCHBOOK,2,2011-11-28 15:54:00,7.46,14096,United Kingdom,False,14.92,2011-11-28,2011-11,2011,11,Monday,15,2011-11
557311,21239,PINK  POLKADOT CUP,8,2011-06-19 15:36:00,0.85,15700,United Kingdom,False,6.8,2011-06-19,2011-06,2011,6,Sunday,15,2011-06
561395,23298,SPOTTY BUNTING,12,2011-07-27 10:29:00,4.95,13999,United Kingdom,False,59.400000000000006,2011-07-27,2011-07,2011,7,Wednesday,10,2011-07
568797,23343,JUMBO BAG VINTAGE CHRISTMAS,100,2011-09-29 10:22:00,1.75,13694,United Kingdom,False,175.0,2011-09-29,2011-09,2011,9,Thursday,10,2011-09
567333,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-09-19 14:55:00,0.85,14282,United Kingdom,False,8.5,2011-09-19,2011-09,2011,9,Monday,14,2011-09
547489,21524,DOORMAT SPOTTY HOME SWEET HOME,4,2011-03-23 11:44:00,7.95,17830,United Kingdom,False,31.8,2011-03-23,2011-03,2011,3,Wednesday,11,2011-03
562930,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-08-10 16:01:00,7.95,14209,United Kingdom,False,15.9,2011-08-10,2011-08,2011,8,Wednesday,16,2011-08
580735,22273,FELTCRAFT DOLL MOLLY,6,2011-12-06 08:52:00,2.95,17728,United Kingdom,False,17.700000000000003,2011-12-06,2011-12,2011,12,Tuesday,8,2011-12
567170,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-09-18 12:40:00,0.83,13566,United Kingdom,False,0.83,2011-09-18,2011-09,2011,9,Sunday,12,2011-09
552304,20679,EDWARDIAN PARASOL RED,1,2011-05-08 15:15:00,5.95,12748,United Kingdom,False,5.95,2011-05-08,2011-05,2011,5,Sunday,15,2011-05
580727,23129,HEART SHAPED HOLLY WREATH,2,2011-12-05 17:17:00,8.29,14096,United Kingdom,False,16.58,2011-12-05,2011-12,2011,12,Monday,17,2011-12
570597,22986,WRAP GINGHAM ROSE,25,2011-10-11 11:49:00,0.42,16837,United Kingdom,False,10.5,2011-10-11,2011-10,2011,10,Tuesday,11,2011-10
544824,22853,CAT BOWL VINTAGE CREAM,6,2011-02-24 09:32:00,3.25,17139,United Kingdom,False,19.5,2011-02-24,2011-02,2011,2,Thursday,9,2011-02
561542,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-07-28 10:09:00,2.1,15105,United Kingdom,False,12.6,2011-07-28,2011-07,2011,7,Thursday,10,2011-07
556365,84991,60 TEATIME FAIRY CAKE CASES,4,2011-06-10 11:44:00,0.55,16370,United Kingdom,False,2.2,2011-06-10,2011-06,2011,6,Friday,11,2011-06
